timestamps population node_ids
1155.0 v1 143380
386.75 v1 143379
1213.75 v1 143342
1015.75 v1 143342
392.0 v1 143342
1226.5 v1 143341
1092.0 v1 143341
808.0 v1 143341
424.75 v1 143341
99.0 v1 143341
1296.5 v1 143340
643.75 v1 143340
1226.0 v1 143336
408.75 v1 143336
1127.5 v1 143335
739.5 v1 143335
70.75 v1 143335
1106.75 v1 143333
377.75 v1 143333
1344.5 v1 143312
1055.25 v1 143314
106.5 v1 143316
1094.25 v1 143316
1217.0 v1 143316
1252.75 v1 143316
1306.25 v1 143343
1375.5 v1 143316
554.75 v1 143321
1053.25 v1 143321
553.75 v1 143322
979.5 v1 143330
1295.75 v1 143331
213.25 v1 143333
403.75 v1 143320
1000.25 v1 143379
1167.75 v1 143344
192.75 v1 143347
1275.5 v1 143377
738.5 v1 143377
321.5 v1 143374
985.0 v1 143369
814.0 v1 143369
575.25 v1 143369
330.25 v1 143369
635.5 v1 143366
383.25 v1 143366
384.0 v1 143365
1343.5 v1 143364
1240.75 v1 143364
990.0 v1 143359
1269.75 v1 143358
992.25 v1 143357
849.5 v1 143357
1364.0 v1 143354
437.25 v1 143347
224.5 v1 143349
930.0 v1 143349
705.25 v1 143350
88.0 v1 143351
359.75 v1 143351
1266.5 v1 143344
1082.75 v1 143351
216.25 v1 143352
573.5 v1 143354
637.0 v1 143354
745.0 v1 143354
1046.5 v1 143354
1269.5 v1 143354
1188.0 v1 143351
1121.75 v1 143312
1089.75 v1 143453
763.25 v1 143460
252.0 v1 143555
922.75 v1 143554
552.5 v1 143554
339.75 v1 143554
186.25 v1 143554
31.0 v1 143554
559.25 v1 143553
384.25 v1 143553
1198.75 v1 143550
1242.25 v1 143549
966.75 v1 143549
898.25 v1 143549
830.5 v1 143549
249.75 v1 143549
147.5 v1 143549
1368.25 v1 143547
229.0 v1 143547
947.5 v1 143531
434.25 v1 143532
1121.0 v1 143535
1204.75 v1 143535
114.0 v1 143536
276.75 v1 143536
357.25 v1 143556
403.25 v1 143536
357.75 v1 143538
87.5 v1 143546
670.75 v1 143546
1375.5 v1 143546
120.0 v1 143547
184.0 v1 143547
304.25 v1 143537
1262.5 v1 143529
796.0 v1 143556
739.75 v1 143559
578.0 v1 143594
852.0 v1 143591
567.25 v1 143591
1085.0 v1 143589
1180.25 v1 143587
1140.0 v1 143587
1081.5 v1 143587
340.25 v1 143587
225.75 v1 143587
13.0 v1 143587
63.0 v1 143583
1121.0 v1 143580
823.0 v1 143580
263.5 v1 143580
404.25 v1 143576
102.0 v1 143573
1140.5 v1 143570
896.75 v1 143559
935.25 v1 143559
1090.5 v1 143559
1233.0 v1 143559
579.5 v1 143560
420.25 v1 143561
549.75 v1 143559
793.25 v1 143561
1308.25 v1 143565
520.75 v1 143566
1139.0 v1 143566
75.25 v1 143569
1372.25 v1 143569
1398.25 v1 143569
575.75 v1 143565
74.5 v1 143460
634.75 v1 143529
1207.0 v1 143527
555.0 v1 143486
378.75 v1 143486
359.0 v1 143486
33.75 v1 143486
1396.5 v1 143485
1140.25 v1 143485
823.5 v1 143485
472.0 v1 143485
226.25 v1 143485
170.0 v1 143485
382.5 v1 143483
1089.0 v1 143477
930.75 v1 143477
544.5 v1 143477
497.25 v1 143477
439.5 v1 143477
214.25 v1 143477
1088.0 v1 143460
798.5 v1 143461
358.0 v1 143463
375.75 v1 143466
897.25 v1 143469
958.25 v1 143469
650.25 v1 143486
1261.25 v1 143470
578.0 v1 143472
956.25 v1 143472
1027.75 v1 143472
1083.75 v1 143472
1221.75 v1 143474
67.0 v1 143477
432.5 v1 143472
1227.0 v1 143528
948.75 v1 143486
594.5 v1 143487
1149.25 v1 143527
455.5 v1 143527
949.5 v1 143525
31.75 v1 143519
962.25 v1 143518
1229.5 v1 143514
92.5 v1 143513
1342.25 v1 143512
1084.5 v1 143512
250.5 v1 143512
557.0 v1 143511
572.25 v1 143509
402.75 v1 143509
1375.25 v1 143506
988.25 v1 143506
231.25 v1 143506
1144.25 v1 143505
1086.5 v1 143487
1199.5 v1 143490
157.0 v1 143491
318.75 v1 143491
812.0 v1 143491
897.5 v1 143491
1275.25 v1 143486
1155.0 v1 143491
199.0 v1 143499
222.75 v1 143499
946.75 v1 143499
1030.5 v1 143499
1377.75 v1 143499
219.0 v1 143500
187.25 v1 143499
1191.0 v1 143307
1063.5 v1 143307
421.75 v1 143307
804.5 v1 143105
250.75 v1 143105
64.75 v1 143105
811.75 v1 143104
96.0 v1 143103
227.0 v1 143100
787.25 v1 143098
461.25 v1 143098
948.0 v1 143097
442.75 v1 143094
1102.75 v1 143092
1081.75 v1 143092
307.0 v1 143087
1398.5 v1 143085
1109.75 v1 143085
401.0 v1 143083
217.25 v1 143083
1304.75 v1 143071
437.25 v1 143072
679.0 v1 143072
104.75 v1 143075
1066.25 v1 143075
1119.25 v1 143075
65.5 v1 143106
1367.25 v1 143076
873.0 v1 143079
648.0 v1 143080
136.0 v1 143082
212.5 v1 143082
659.75 v1 143082
1116.25 v1 143082
1059.0 v1 143078
652.5 v1 143070
255.25 v1 143106
1195.0 v1 143110
1292.0 v1 143147
747.5 v1 143146
876.75 v1 143145
813.0 v1 143145
727.5 v1 143145
840.75 v1 143144
1235.0 v1 143142
1078.5 v1 143142
256.0 v1 143140
602.0 v1 143139
51.25 v1 143139
206.5 v1 143135
958.75 v1 143131
1005.0 v1 143130
446.5 v1 143130
464.25 v1 143127
87.25 v1 143127
1370.25 v1 143110
88.25 v1 143113
161.25 v1 143113
550.0 v1 143113
362.75 v1 143114
461.75 v1 143114
144.25 v1 143110
670.0 v1 143114
178.25 v1 143117
1114.75 v1 143122
261.25 v1 143126
986.5 v1 143126
1087.0 v1 143126
1124.0 v1 143126
874.25 v1 143114
157.25 v1 143148
179.5 v1 143070
1073.5 v1 143068
1380.25 v1 143033
1159.75 v1 143033
1103.0 v1 143033
1048.75 v1 143033
333.75 v1 143033
1228.5 v1 143032
496.25 v1 143032
369.0 v1 143029
1050.75 v1 143027
245.25 v1 143027
1298.5 v1 143026
1096.0 v1 143026
438.75 v1 143026
1353.0 v1 143025
1071.75 v1 143020
1130.25 v1 143019
102.25 v1 143019
215.75 v1 143011
396.5 v1 143011
549.75 v1 143012
1151.0 v1 143014
219.75 v1 143017
1372.75 v1 143017
631.5 v1 143035
158.75 v1 143018
471.25 v1 143018
533.75 v1 143018
576.0 v1 143018
955.75 v1 143018
1183.75 v1 143018
1328.25 v1 143018
375.5 v1 143018
1220.5 v1 143068
885.25 v1 143038
173.25 v1 143040
911.0 v1 143064
651.25 v1 143064
303.5 v1 143064
180.5 v1 143064
364.0 v1 143061
1240.5 v1 143060
859.25 v1 143060
691.75 v1 143060
382.75 v1 143060
352.5 v1 143060
1109.75 v1 143059
1149.5 v1 143057
795.25 v1 143057
1278.5 v1 143056
910.25 v1 143056
71.25 v1 143055
1332.75 v1 143052
398.75 v1 143041
1275.75 v1 143041
823.5 v1 143044
1097.75 v1 143046
1162.5 v1 143047
541.0 v1 143048
1282.25 v1 143038
727.75 v1 143048
977.75 v1 143048
1205.75 v1 143048
1391.25 v1 143048
159.0 v1 143052
985.75 v1 143052
1124.5 v1 143052
863.0 v1 143048
1159.5 v1 143148
79.25 v1 143149
373.25 v1 143150
167.75 v1 143277
1064.25 v1 143274
790.0 v1 143274
63.5 v1 143274
1091.0 v1 143272
673.75 v1 143272
596.75 v1 143272
816.5 v1 143270
357.75 v1 143270
1169.75 v1 143269
172.0 v1 143269
1364.25 v1 143267
1256.0 v1 143267
575.75 v1 143267
444.5 v1 143267
397.5 v1 143267
887.5 v1 143266
1287.0 v1 143245
1235.25 v1 143246
820.75 v1 143247
266.0 v1 143249
156.0 v1 143250
122.25 v1 143253
658.0 v1 143277
682.25 v1 143253
900.5 v1 143253
1263.5 v1 143255
101.25 v1 143256
560.0 v1 143256
385.5 v1 143264
728.5 v1 143266
880.25 v1 143253
1375.75 v1 143241
1152.75 v1 143277
863.25 v1 143278
380.5 v1 143307
114.5 v1 143307
820.5 v1 143306
871.75 v1 143302
1230.0 v1 143301
890.0 v1 143301
111.75 v1 143298
1123.0 v1 143297
392.0 v1 143296
250.0 v1 143296
114.5 v1 143296
693.75 v1 143294
304.25 v1 143294
23.5 v1 143294
993.5 v1 143293
733.25 v1 143293
715.25 v1 143293
741.75 v1 143279
730.5 v1 143282
871.25 v1 143282
1175.25 v1 143282
1236.5 v1 143282
940.0 v1 143286
602.75 v1 143278
1300.75 v1 143286
1402.0 v1 143287
16.0 v1 143288
792.5 v1 143290
1092.75 v1 143290
425.5 v1 143291
470.0 v1 143291
373.75 v1 143287
1036.75 v1 143241
96.75 v1 143241
1051.5 v1 143238
745.25 v1 143183
1018.25 v1 143180
478.5 v1 143179
945.25 v1 143178
1003.5 v1 143171
138.75 v1 143171
1109.25 v1 143166
1084.75 v1 143166
605.75 v1 143166
456.25 v1 143166
108.0 v1 143166
1366.0 v1 143162
1147.25 v1 143162
1089.25 v1 143162
1012.25 v1 143162
459.25 v1 143162
61.5 v1 143162
606.0 v1 143150
1041.0 v1 143150
534.75 v1 143153
991.5 v1 143153
1328.25 v1 143153
134.25 v1 143155
1187.75 v1 143184
588.5 v1 143155
990.25 v1 143157
1088.75 v1 143158
236.0 v1 143159
974.75 v1 143159
1194.0 v1 143160
430.5 v1 143161
785.0 v1 143155
1046.0 v1 143190
525.75 v1 143192
729.0 v1 143192
347.75 v1 143214
123.75 v1 143216
299.5 v1 143218
793.25 v1 143218
364.0 v1 143224
620.0 v1 143224
266.0 v1 143214
734.25 v1 143224
439.5 v1 143231
1274.75 v1 143231
1392.75 v1 143232
343.75 v1 143233
301.25 v1 143238
912.5 v1 143238
878.5 v1 143229
1210.5 v1 143594
178.5 v1 143214
1034.0 v1 143213
771.75 v1 143192
974.75 v1 143192
681.0 v1 143193
1115.5 v1 143194
439.0 v1 143195
19.5 v1 143197
1294.75 v1 143213
1288.5 v1 143199
800.25 v1 143209
1040.0 v1 143209
257.0 v1 143210
739.0 v1 143210
593.5 v1 143211
674.0 v1 143211
1381.75 v1 143201
1100.25 v1 143595
28.0 v1 143599
444.25 v1 143599
385.5 v1 144027
236.5 v1 144027
918.25 v1 144026
1174.25 v1 144024
1344.75 v1 144023
1339.75 v1 144022
382.25 v1 144021
1261.75 v1 144020
223.5 v1 144019
891.0 v1 144017
826.25 v1 144016
432.5 v1 144016
956.75 v1 144014
685.75 v1 144007
640.5 v1 144007
315.25 v1 144007
1370.5 v1 144005
1098.75 v1 143994
633.5 v1 143995
1141.25 v1 143995
585.25 v1 143996
984.25 v1 143996
433.75 v1 143999
969.25 v1 144027
1175.75 v1 143999
314.25 v1 144000
489.5 v1 144003
960.5 v1 144003
98.75 v1 144004
969.75 v1 144004
1231.25 v1 144004
1236.75 v1 143999
646.0 v1 143994
1225.5 v1 144027
385.5 v1 144031
655.5 v1 144067
601.0 v1 144067
560.75 v1 144067
959.5 v1 144065
893.75 v1 144065
99.75 v1 144065
737.25 v1 144064
1207.75 v1 144063
1126.0 v1 144063
1097.0 v1 144063
72.0 v1 144063
1281.25 v1 144061
844.25 v1 144061
988.75 v1 144054
587.25 v1 144054
585.75 v1 144052
413.75 v1 144051
815.25 v1 144031
887.0 v1 144031
1150.25 v1 144031
1238.0 v1 144031
83.75 v1 144036
400.0 v1 144036
901.75 v1 144029
851.25 v1 144036
588.5 v1 144038
986.5 v1 144038
1003.25 v1 144038
625.0 v1 144042
837.25 v1 144049
969.0 v1 144049
254.5 v1 144037
901.75 v1 144067
454.75 v1 143988
248.5 v1 143982
1352.0 v1 143929
946.25 v1 143929
902.0 v1 143929
1007.75 v1 143927
31.5 v1 143927
967.75 v1 143925
254.75 v1 143925
1366.0 v1 143923
959.5 v1 143923
922.75 v1 143923
787.0 v1 143923
663.0 v1 143923
1342.5 v1 143922
1397.75 v1 143921
1320.0 v1 143921
365.75 v1 143921
953.75 v1 143920
943.25 v1 143901
795.0 v1 143905
1048.75 v1 143906
1380.25 v1 143906
316.75 v1 143910
1088.75 v1 143910
567.5 v1 143933
393.5 v1 143912
978.5 v1 143912
1100.75 v1 143913
190.5 v1 143917
947.25 v1 143917
505.5 v1 143918
684.5 v1 143918
785.25 v1 143912
1373.75 v1 143983
1266.0 v1 143933
1044.25 v1 143937
11.25 v1 143982
790.75 v1 143980
979.25 v1 143978
1257.5 v1 143969
953.75 v1 143969
1326.75 v1 143965
106.0 v1 143959
1225.75 v1 143958
394.0 v1 143958
1225.0 v1 143957
1213.25 v1 143957
966.75 v1 143957
554.0 v1 143955
982.0 v1 143954
783.5 v1 143950
436.0 v1 143949
1317.25 v1 143948
277.0 v1 143938
1373.25 v1 143938
966.75 v1 143940
249.25 v1 143941
315.5 v1 143941
1007.0 v1 143941
322.25 v1 143935
451.25 v1 143944
1263.5 v1 143944
39.0 v1 143946
140.0 v1 143946
610.25 v1 143946
962.75 v1 143947
187.75 v1 143948
680.25 v1 143944
951.0 v1 144067
844.5 v1 144071
1373.75 v1 144073
1138.0 v1 144184
904.75 v1 144184
885.25 v1 144184
826.0 v1 144184
226.75 v1 144184
214.0 v1 144184
187.0 v1 144184
155.0 v1 144184
98.0 v1 144184
581.0 v1 144181
928.25 v1 144180
158.0 v1 144180
1341.0 v1 144177
1303.75 v1 144177
1341.25 v1 144174
75.5 v1 144174
1123.75 v1 144172
214.75 v1 144160
224.75 v1 144160
445.5 v1 144161
692.5 v1 144164
319.0 v1 144165
990.25 v1 144166
1165.75 v1 144184
985.5 v1 144167
525.0 v1 144169
1138.75 v1 144169
323.5 v1 144170
668.5 v1 144170
788.75 v1 144170
219.5 v1 144172
233.0 v1 144169
1161.5 v1 144159
1165.5 v1 144186
197.0 v1 144191
1212.0 v1 144230
742.25 v1 144230
384.75 v1 144230
1014.25 v1 144223
927.5 v1 144223
102.5 v1 144223
888.75 v1 144221
581.25 v1 144221
385.5 v1 144218
400.75 v1 144217
1313.5 v1 144215
1270.75 v1 144211
1170.5 v1 144210
1140.75 v1 144208
1126.25 v1 144204
822.25 v1 144204
218.0 v1 144204
250.0 v1 144193
393.25 v1 144193
844.5 v1 144193
1022.0 v1 144193
1222.5 v1 144193
591.25 v1 144196
278.0 v1 144187
1344.5 v1 144196
807.75 v1 144199
30.5 v1 144201
27.0 v1 144202
331.25 v1 144202
1305.75 v1 144202
1373.5 v1 144202
303.75 v1 144199
929.75 v1 144158
85.0 v1 144158
989.5 v1 144156
1276.75 v1 144108
193.0 v1 144108
1182.0 v1 144106
1078.75 v1 144106
422.0 v1 144106
324.5 v1 144106
13.25 v1 144106
1340.0 v1 144103
906.5 v1 144103
549.0 v1 144103
336.75 v1 144100
66.75 v1 144100
959.5 v1 144098
556.5 v1 144098
456.25 v1 144096
53.25 v1 144096
1272.25 v1 144095
277.0 v1 144076
698.0 v1 144076
787.5 v1 144078
645.25 v1 144080
946.75 v1 144081
213.5 v1 144083
1335.75 v1 144108
639.75 v1 144089
216.5 v1 144091
1168.25 v1 144091
1217.75 v1 144091
31.5 v1 144093
986.75 v1 144093
1237.5 v1 144095
275.75 v1 144090
1231.25 v1 144111
1271.25 v1 144111
210.25 v1 144112
953.25 v1 144139
981.25 v1 144139
1085.25 v1 144139
1088.5 v1 144140
1151.5 v1 144142
958.25 v1 144143
1121.75 v1 144135
944.25 v1 144144
959.25 v1 144149
387.0 v1 144151
930.5 v1 144152
274.75 v1 144153
922.25 v1 144153
985.5 v1 144154
1165.0 v1 144147
903.75 v1 143901
1070.0 v1 144134
836.5 v1 144129
1036.5 v1 144112
1166.5 v1 144112
305.5 v1 144113
556.25 v1 144113
989.25 v1 144113
251.25 v1 144114
111.75 v1 144133
658.0 v1 144115
700.25 v1 144116
839.5 v1 144116
1131.5 v1 144116
87.0 v1 144123
1231.25 v1 144123
1272.5 v1 144123
1342.5 v1 144115
70.25 v1 144232
690.75 v1 143901
953.5 v1 143898
698.5 v1 143695
669.0 v1 143695
310.0 v1 143695
283.0 v1 143695
202.5 v1 143694
387.25 v1 143693
1287.5 v1 143691
1162.0 v1 143691
482.0 v1 143691
1168.75 v1 143690
231.75 v1 143690
72.5 v1 143689
1247.0 v1 143683
1168.0 v1 143683
1028.0 v1 143683
815.0 v1 143683
314.5 v1 143683
952.25 v1 143665
1064.0 v1 143665
656.0 v1 143666
772.0 v1 143667
871.5 v1 143667
915.25 v1 143667
1341.5 v1 143695
923.25 v1 143670
147.5 v1 143671
383.75 v1 143671
667.0 v1 143671
693.75 v1 143674
973.0 v1 143674
806.5 v1 143675
989.25 v1 143670
374.5 v1 143665
521.5 v1 143699
1051.5 v1 143703
229.0 v1 143735
1335.75 v1 143734
1290.5 v1 143733
970.5 v1 143733
416.5 v1 143733
1338.5 v1 143732
245.5 v1 143731
985.5 v1 143728
681.0 v1 143728
361.0 v1 143728
317.75 v1 143728
93.25 v1 143728
1279.0 v1 143727
24.75 v1 143727
840.75 v1 143723
451.5 v1 143723
1135.5 v1 143722
377.25 v1 143705
1098.0 v1 143705
1223.0 v1 143705
1177.0 v1 143706
226.5 v1 143707
380.5 v1 143709
1300.5 v1 143699
153.5 v1 143719
819.75 v1 143719
458.5 v1 143720
574.25 v1 143720
405.0 v1 143721
632.25 v1 143721
536.0 v1 143722
684.5 v1 143719
897.0 v1 143735
200.5 v1 143665
225.0 v1 143660
730.5 v1 143621
602.0 v1 143621
227.75 v1 143621
199.5 v1 143621
159.25 v1 143621
988.25 v1 143620
696.5 v1 143620
310.25 v1 143620
161.75 v1 143620
657.75 v1 143618
878.75 v1 143617
784.5 v1 143613
1326.0 v1 143608
1089.0 v1 143608
574.25 v1 143608
463.25 v1 143608
150.75 v1 143608
977.25 v1 143599
1125.5 v1 143600
1206.75 v1 143600
1373.75 v1 143605
20.25 v1 143606
86.75 v1 143606
786.5 v1 143621
316.5 v1 143606
742.0 v1 143606
945.5 v1 143606
960.5 v1 143606
981.25 v1 143606
1216.25 v1 143606
1221.0 v1 143607
576.5 v1 143606
560.75 v1 143662
818.25 v1 143621
1282.25 v1 143621
1228.25 v1 143658
1395.75 v1 143657
637.75 v1 143657
161.75 v1 143657
1098.25 v1 143656
1089.25 v1 143655
726.0 v1 143655
1144.0 v1 143654
1217.75 v1 143649
1081.75 v1 143649
1355.25 v1 143647
991.5 v1 143642
972.75 v1 143642
1329.0 v1 143641
1185.0 v1 143641
471.75 v1 143641
1272.75 v1 143639
789.75 v1 143626
380.75 v1 143633
260.25 v1 143634
905.5 v1 143636
246.75 v1 143638
104.5 v1 143639
978.5 v1 143621
280.0 v1 143639
623.0 v1 143639
818.25 v1 143639
960.75 v1 143639
1090.0 v1 143639
1160.0 v1 143639
1208.5 v1 143639
364.0 v1 143639
1090.5 v1 143735
1084.5 v1 143736
1257.0 v1 143736
392.25 v1 143856
357.25 v1 143856
967.75 v1 143855
923.5 v1 143855
383.5 v1 143855
1369.5 v1 143853
1132.25 v1 143853
930.5 v1 143853
647.5 v1 143853
231.25 v1 143853
790.75 v1 143850
844.5 v1 143848
555.5 v1 143847
826.25 v1 143845
1161.75 v1 143843
851.0 v1 143843
986.25 v1 143842
57.5 v1 143824
386.25 v1 143824
984.5 v1 143824
1166.25 v1 143826
453.75 v1 143827
1265.5 v1 143827
478.25 v1 143856
548.25 v1 143829
377.5 v1 143831
811.25 v1 143836
1086.75 v1 143836
21.75 v1 143838
302.25 v1 143838
319.75 v1 143841
27.25 v1 143831
664.0 v1 143823
821.75 v1 143856
1267.75 v1 143856
785.75 v1 143898
669.0 v1 143898
383.25 v1 143898
984.75 v1 143893
925.75 v1 143893
1187.75 v1 143892
1234.0 v1 143891
1115.0 v1 143889
365.5 v1 143889
1262.5 v1 143886
480.5 v1 143886
1225.25 v1 143885
1170.0 v1 143885
957.0 v1 143885
900.75 v1 143885
815.25 v1 143885
801.5 v1 143885
100.5 v1 143858
902.0 v1 143858
1312.25 v1 143861
186.5 v1 143864
997.5 v1 143864
1398.0 v1 143864
1143.0 v1 143856
715.0 v1 143865
1225.5 v1 143880
977.25 v1 143881
694.0 v1 143882
872.25 v1 143883
1076.5 v1 143883
383.25 v1 143885
785.25 v1 143865
111.5 v1 143823
622.5 v1 143822
305.75 v1 143822
691.0 v1 143770
218.5 v1 143770
184.75 v1 143770
959.0 v1 143768
903.5 v1 143768
888.5 v1 143767
1185.75 v1 143766
1100.5 v1 143762
1069.75 v1 143759
934.25 v1 143759
68.5 v1 143758
221.0 v1 143756
968.0 v1 143754
1334.75 v1 143753
1126.75 v1 143753
73.0 v1 143753
1296.0 v1 143752
1032.25 v1 143738
1208.25 v1 143738
785.0 v1 143742
1139.25 v1 143742
653.25 v1 143746
1188.75 v1 143746
990.25 v1 143770
247.75 v1 143747
62.75 v1 143749
1268.0 v1 143749
603.5 v1 143752
690.5 v1 143752
918.25 v1 143752
985.75 v1 143752
1216.75 v1 143747
1016.5 v1 143770
1266.5 v1 143770
1371.75 v1 143770
1370.75 v1 143801
389.75 v1 143802
551.75 v1 143802
253.25 v1 143804
114.5 v1 143806
896.0 v1 143806
1337.75 v1 143799
797.5 v1 143807
310.25 v1 143811
1233.75 v1 143811
1370.0 v1 143812
1054.5 v1 143815
184.25 v1 143817
1127.25 v1 143818
1179.75 v1 143807
979.25 v1 143898
1082.25 v1 143798
1314.75 v1 143783
1116.75 v1 143771
318.5 v1 143772
625.5 v1 143772
675.75 v1 143772
959.0 v1 143772
447.75 v1 143779
848.75 v1 143797
479.0 v1 143779
59.75 v1 143780
317.75 v1 143780
1042.75 v1 143780
1080.5 v1 143780
1091.0 v1 143780
1320.25 v1 143780
1142.0 v1 143779
1223.5 v1 143010
972.25 v1 146000
834.75 v1 146002
673.25 v1 154164
430.0 v1 154164
251.0 v1 154164
502.25 v1 154149
1068.0 v1 154148
878.0 v1 154148
718.5 v1 154138
496.25 v1 154138
286.25 v1 154138
90.0 v1 154138
1048.75 v1 154136
142.0 v1 154136
1233.5 v1 154133
1154.25 v1 154133
1007.25 v1 154133
596.25 v1 154133
104.25 v1 154133
1230.25 v1 154076
144.25 v1 154077
429.25 v1 154077
926.25 v1 154077
1053.0 v1 154077
231.0 v1 154096
1029.5 v1 154164
1150.5 v1 154096
965.5 v1 154105
107.0 v1 154107
805.75 v1 154107
255.0 v1 154108
1141.0 v1 154108
708.0 v1 154122
153.5 v1 154105
691.25 v1 154076
1280.0 v1 154164
647.0 v1 154216
1258.25 v1 154416
990.0 v1 154416
61.5 v1 154416
938.75 v1 154411
696.75 v1 154402
289.25 v1 154402
122.75 v1 154402
1355.0 v1 154396
1262.0 v1 154396
962.25 v1 154396
578.0 v1 154396
462.5 v1 154396
158.5 v1 154396
51.25 v1 154396
399.0 v1 154370
440.5 v1 154362
1044.25 v1 154332
1229.25 v1 154216
1334.25 v1 154216
262.25 v1 154221
1088.25 v1 154221
894.25 v1 154248
58.5 v1 154257
1382.25 v1 154164
562.5 v1 154257
1174.25 v1 154257
1208.25 v1 154303
99.75 v1 154306
322.25 v1 154306
446.25 v1 154320
708.75 v1 154320
1041.5 v1 154257
581.25 v1 154421
273.75 v1 154076
965.5 v1 154075
456.75 v1 153954
866.75 v1 153949
313.25 v1 153940
1199.75 v1 153937
1364.25 v1 153929
1080.75 v1 153929
1293.0 v1 153910
800.5 v1 153910
609.75 v1 153910
127.5 v1 153910
1393.0 v1 153903
1213.75 v1 153903
815.5 v1 153903
553.75 v1 153903
92.5 v1 153903
342.5 v1 153897
1179.0 v1 153880
1093.0 v1 153811
212.5 v1 153814
317.25 v1 153814
68.25 v1 153829
326.25 v1 153831
1186.75 v1 153831
616.75 v1 153954
338.75 v1 153836
1210.5 v1 153836
1334.0 v1 153836
81.0 v1 153867
907.25 v1 153867
1282.25 v1 153867
149.25 v1 153880
630.75 v1 153836
1225.25 v1 154075
1305.75 v1 153954
1060.5 v1 153955
825.0 v1 154075
685.0 v1 154075
561.0 v1 154075
816.25 v1 154065
509.5 v1 154065
1348.0 v1 154056
1345.75 v1 154053
1143.75 v1 154045
1034.5 v1 154045
968.25 v1 154045
258.5 v1 154045
527.75 v1 154028
957.25 v1 154026
659.5 v1 154014
1287.5 v1 154013
531.75 v1 154013
247.25 v1 154013
1375.5 v1 153955
901.75 v1 153974
61.5 v1 153978
234.75 v1 153978
438.25 v1 153978
745.5 v1 153978
140.5 v1 153955
934.5 v1 153978
287.75 v1 153979
813.0 v1 153979
1040.0 v1 153979
1303.25 v1 153979
1153.75 v1 153982
1212.75 v1 153996
57.25 v1 153979
692.0 v1 153811
1291.0 v1 154421
650.5 v1 154425
1231.0 v1 154895
1169.0 v1 154895
957.0 v1 154895
664.0 v1 154895
387.0 v1 154895
335.25 v1 154895
88.75 v1 154895
54.0 v1 154895
1380.5 v1 154844
892.25 v1 154844
902.0 v1 154813
276.25 v1 154813
89.25 v1 154813
1177.5 v1 154808
825.5 v1 154808
896.25 v1 154798
917.75 v1 154776
1131.5 v1 154706
1255.5 v1 154706
77.0 v1 154707
813.5 v1 154707
1069.75 v1 154722
1319.25 v1 154722
87.25 v1 154896
142.75 v1 154723
249.0 v1 154740
848.25 v1 154740
74.5 v1 154770
62.5 v1 154776
476.25 v1 154776
809.5 v1 154776
927.75 v1 154723
1046.25 v1 154706
968.0 v1 154896
686.25 v1 154897
606.75 v1 155035
389.5 v1 155035
95.5 v1 155035
1162.0 v1 155017
953.0 v1 155012
106.75 v1 155012
929.25 v1 155009
214.25 v1 155009
983.25 v1 154975
462.0 v1 154975
1145.75 v1 154973
818.25 v1 154973
818.25 v1 154959
1342.5 v1 154954
1081.25 v1 154954
300.75 v1 154946
149.0 v1 154944
300.25 v1 154898
555.25 v1 154898
1092.5 v1 154905
402.5 v1 154906
64.0 v1 154925
241.5 v1 154925
1168.25 v1 154896
814.25 v1 154925
863.25 v1 154926
136.0 v1 154927
968.25 v1 154927
1166.75 v1 154927
861.5 v1 154931
334.5 v1 154938
1073.25 v1 154925
517.0 v1 154425
921.75 v1 154706
447.0 v1 154706
265.5 v1 154533
286.25 v1 154526
991.5 v1 154487
343.75 v1 154487
164.25 v1 154487
678.75 v1 154475
426.25 v1 154475
1201.5 v1 154473
1054.5 v1 154473
871.25 v1 154473
689.0 v1 154473
441.25 v1 154473
358.75 v1 154473
71.0 v1 154473
1270.5 v1 154459
791.75 v1 154459
366.5 v1 154459
1404.75 v1 154425
81.75 v1 154427
333.25 v1 154427
406.75 v1 154427
647.0 v1 154427
803.5 v1 154427
36.25 v1 154542
1129.75 v1 154427
309.75 v1 154436
782.0 v1 154436
1293.5 v1 154436
1211.0 v1 154438
805.75 v1 154450
190.5 v1 154459
1235.5 v1 154427
653.0 v1 154706
538.5 v1 154542
885.25 v1 154542
228.5 v1 154706
432.25 v1 154679
1084.5 v1 154659
1316.5 v1 154630
975.5 v1 154630
318.25 v1 154630
60.25 v1 154630
1061.75 v1 154626
1038.5 v1 154625
381.5 v1 154625
210.25 v1 154625
710.25 v1 154622
1344.25 v1 154619
1191.25 v1 154619
1085.5 v1 154619
624.25 v1 154619
434.0 v1 154619
1192.0 v1 154542
955.5 v1 154553
989.0 v1 154555
187.75 v1 154574
1022.0 v1 154574
1031.5 v1 154584
666.75 v1 154542
1165.25 v1 154584
203.5 v1 154594
620.75 v1 154594
1164.25 v1 154594
27.0 v1 154603
108.75 v1 154619
272.5 v1 154619
227.25 v1 154590
450.0 v1 153811
1148.5 v1 153787
424.75 v1 153787
708.0 v1 153123
1397.5 v1 153103
1086.0 v1 153103
920.75 v1 153103
592.0 v1 153103
276.0 v1 153103
215.75 v1 153103
128.25 v1 153103
1247.0 v1 153102
892.0 v1 153090
814.25 v1 153090
602.0 v1 153090
187.25 v1 153090
973.75 v1 153069
404.5 v1 153069
1015.0 v1 153053
731.75 v1 153053
258.0 v1 153006
692.25 v1 153006
1172.5 v1 153006
